ID,species,year,month,season,x,y,z,location,round,snail_id,morph_sex_M_F_U,Ecotype,Incline,Aspect,Crevice,Barcle,Limpet,Littori_littorea,Littori_obtusata,Melaraphe,Dog_whelk,Top_shell,Mussel,Anemone,Crab,Fucoid_algae,Ulva,Lichen,Gibbula
NE_F3_134,saxatilis,2018,april,spring,1964.335,2034.64,194.497,F,3,134,F,W,180,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_79,arcana,2018,april,spring,1999.594,2034.696,194.63,F,3,79,F,W,180,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F2_66,saxatilis,2017,november,winter,1985.771,2034.705,194.719,F,2,66,F,W,180,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F2_67,arcana,2017,november,winter,1988.531,2034.718,194.408,F,2,67,F,W,180,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F1_45,saxatilis,2017,august,summer,1992.924,2034.729,193.991,F,1,45,M,W,180,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NE_F3_90,arcana,2018,april,spring,1985.558,2034.784,194.653,F,3,90,F,W,180,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_115,arcana,2018,april,spring,1949.378,2034.828,194.181,F,3,115,M,W,180,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F2_65,saxatilis,2017,november,winter,1985.372,2034.837,194.94,F,2,65,M,W,180,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F3_218,arcana,2018,april,spring,1988.201,2035.035,194.234,F,3,218,M,W,180,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F1_132,arcana,2017,august,summer,1988.45,2035.225,194.146,F,1,132,F,W,180,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F3_217,arcana,2018,april,spring,1988.086,2035.231,194.15,F,3,217,F,W,180,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_215,arcana,2018,april,spring,1989.993,2035.363,193.437,F,3,215,F,W,180,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_186,arcana,2018,april,spring,1962.916,2035.493,194.261,F,3,186,F,W,180,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F1_48,arcana,2017,august,summer,2003.561,2035.534,194.768,F,1,48,F,W,180,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NE_F1_25,arcana,2017,august,summer,2006.774,2035.66,195.136,F,1,25,F,W,180,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F3_169,arcana,2018,april,spring,1985.329,2035.671,194.796,F,3,169,F,W,180,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F1_55,arcana,2017,august,summer,2002.559,2035.726,194.673,F,1,55,U,W,180,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F2_42,arcana,2017,november,winter,2002.841,2035.788,194.868,F,2,42,U,W,180,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F2_69,saxatilis,2017,november,winter,1998.076,2035.875,194.353,F,2,69,M,W,180,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
NE_F1_363,saxatilis,2017,august,summer,1965.613,2035.922,194.18,F,1,363,M,W,180,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F1_373,saxatilis,2017,august,summer,1954.26,2035.925,194.674,F,1,373,F,W,180,NA,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
NE_F3_181,arcana,2018,april,spring,1967.344,2036.002,194.686,F,3,181,F,W,180,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_207,saxatilis,2018,april,spring,1982.351,2036.045,193.28,F,3,207,M,W,180,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
NE_F3_208,arcana,2018,april,spring,1982.19,2036.052,193.282,F,3,208,F,W,180,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
NE_F2_41,arcana,2017,november,winter,2000.953,2036.071,194.982,F,2,41,U,W,180,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
NE_F1_43,arcana,2017,august,summer,1991.584,2036.094,194.108,F,1,43,M,W,180,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F1_376,arcana,2017,august,summer,1950.172,2036.157,194.74,F,1,376,M,W,180,NA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
NE_F3_192,arcana,2018,april,spring,1960.967,2036.269,194.924,F,3,192,M,W,180,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_43,arcana,2018,april,spring,1970.907,2036.297,194.152,F,3,43,M,W,180,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F2_70,saxatilis,2017,november,winter,1999.222,2036.337,194.941,F,2,70,F,W,180,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_42,arcana,2018,april,spring,1970.967,2036.34,194.154,F,3,42,F,W,180,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F1_374,arcana,2017,august,summer,1954.121,2036.419,194.549,F,1,374,F,W,180,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
NE_F1_57,saxatilis,2017,august,summer,1999.688,2036.624,194.418,F,1,57,F,W,180,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
NE_F3_180,arcana,2018,april,spring,1966.833,2036.669,194.64,F,3,180,F,W,180,NA,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_179,arcana,2018,april,spring,1966.754,2036.807,194.633,F,3,179,M,W,180,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F1_56,arcana,2017,august,summer,2000.754,2036.897,194.679,F,1,56,U,W,180,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
NE_F1_28,arcana,2017,august,summer,2000.902,2036.905,194.593,F,1,28,M,W,180,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_191,arcana,2018,april,spring,1961.09,2036.952,194.656,F,3,191,M,W,180,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_151,saxatilis,2018,april,spring,1997.512,2036.974,193.908,F,3,151,F,W,180,NA,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_41,arcana,2018,april,spring,1967.352,2037.141,194.315,F,3,41,U,W,180,NA,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
NE_F1_325,arcana,2017,august,summer,1971.85,2037.163,194.742,F,1,325,U,W,180,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F1_375,arcana,2017,august,summer,1949.505,2037.478,194.682,F,1,375,U,W,180,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F2_48,arcana,2017,november,winter,2007.003,2037.479,195.1,F,2,48,M,W,180,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_206,arcana,2018,april,spring,1978.174,2037.612,193.902,F,3,206,F,W,180,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_209,arcana,2018,april,spring,1984.556,2037.633,193.391,F,3,209,F,W,180,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_213,arcana,2018,april,spring,1990.493,2037.774,193.276,F,3,213,F,W,180,NA,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
NE_F2_96,arcana,2017,november,winter,1959.427,2038.002,194.544,F,2,96,F,W,180,NA,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_170,arcana,2018,april,spring,1983.795,2038.144,193.508,F,3,170,M,W,180,NA,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_136,arcana,2018,april,spring,1964.091,2038.271,194.181,F,3,136,F,W,180,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_200,arcana,2018,april,spring,1954.152,2038.331,194.288,F,3,200,F,W,180,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F2_385,arcana,2017,november,winter,2007.179,2038.626,195.219,F,2,385,F,W,180,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F2_99,arcana,2017,november,winter,1971.784,2038.789,194.551,F,2,99,M,W,180,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_153,arcana,2018,april,spring,1997.592,2038.99,193.9,F,3,153,F,W,180,NA,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
NE_F1_480,arcana,2017,august,summer,1962.079,2039.02,193.684,F,1,480,F,W,180,NA,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
NE_F2_75,saxatilis,2017,november,winter,1998.264,2039.075,194.167,F,2,75,F,W,180,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
NE_F2_120,saxatilis,2017,november,winter,1949.264,2039.276,195.202,F,2,120,M,W,180,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_37,arcana,2018,april,spring,1960.266,2039.318,194.236,F,3,37,U,W,180,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F2_71,arcana,2017,november,winter,2003.881,2039.322,194.805,F,2,71,U,W,180,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F2_72,arcana,2017,november,winter,2007.241,2039.394,195.265,F,2,72,U,W,180,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_138,saxatilis,2018,april,spring,1971.818,2039.397,194.346,F,3,138,F,W,180,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_121,arcana,2018,april,spring,1949.092,2039.467,195.007,F,3,121,M,W,180,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_137,arcana,2018,april,spring,1971.997,2039.55,194.289,F,3,137,F,W,180,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F3_201,arcana,2018,april,spring,1952.838,2039.868,194.227,F,3,201,M,W,180,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_173,arcana,2018,april,spring,1977.286,2039.878,193.947,F,3,173,M,W,180,NA,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_35,arcana,2018,april,spring,1955.945,2040.005,193.892,F,3,35,M,W,180,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_55,arcana,2018,april,spring,1991.149,2040.08,193.483,F,3,55,M,W,180,NA,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
NE_F2_93,arcana,2017,november,winter,1948.525,2040.093,195.248,F,2,93,F,W,180,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F2_73,arcana,2017,november,winter,2008.91,2040.094,196.207,F,2,73,F,W,180,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_58,arcana,2018,april,spring,1996.088,2040.099,193.659,F,3,58,F,W,180,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F2_100,arcana,2017,november,winter,1975.537,2040.186,193.802,F,2,100,M,W,180,NA,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
NE_F3_160,arcana,2018,april,spring,1986.254,2040.244,193.88,F,3,160,F,W,180,NA,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_57,arcana,2018,april,spring,1993.315,2040.271,193.784,F,3,57,M,W,180,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_174,saxatilis,2018,april,spring,1975.327,2040.443,193.905,F,3,174,F,W,180,NA,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_187,arcana,2018,april,spring,1965.736,2040.521,194.044,F,3,187,M,W,180,NA,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_202,arcana,2018,april,spring,1952.78,2040.539,194.303,F,3,202,F,W,180,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_40,arcana,2018,april,spring,1966.779,2040.563,193.182,F,3,40,F,W,180,NA,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
NE_F1_323,arcana,2017,august,summer,1975.121,2040.602,193.893,F,1,323,F,W,180,NA,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_211,arcana,2018,april,spring,1986.792,2040.71,193.613,F,3,211,M,W,180,NA,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
NE_F2_79,arcana,2017,november,winter,1986.875,2040.736,193.695,F,2,79,M,W,180,NA,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
NE_F3_154,arcana,2018,april,spring,1997.067,2040.852,193.648,F,3,154,M,W,180,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
NE_F1_380,arcana,2017,august,summer,1952.205,2040.854,194.148,F,1,380,F,W,180,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F2_74,arcana,2017,november,winter,2005.281,2040.914,195.099,F,2,74,F,W,180,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F3_52,arcana,2018,april,spring,1990.055,2040.931,193.481,F,3,52,F,W,180,NA,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
NE_F1_481,saxatilis,2017,august,summer,1956.768,2040.979,193.082,F,1,481,F,W,180,NA,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
NE_F2_94,arcana,2017,november,winter,1951.845,2041.097,194.519,F,2,94,U,W,180,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_177,arcana,2018,april,spring,1965.605,2041.207,193.584,F,3,177,F,W,180,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_38,arcana,2018,april,spring,1964.782,2041.235,193.692,F,3,38,F,W,180,NA,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
NE_F1_320,arcana,2017,august,summer,1977.509,2041.272,193.379,F,1,320,F,W,180,NA,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
NE_F3_34,arcana,2018,april,spring,1951.906,2041.356,194.461,F,3,34,U,W,180,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_47,arcana,2018,april,spring,1972.02,2041.437,193.559,F,3,47,U,W,180,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_205,arcana,2018,april,spring,1974.705,2041.642,193.681,F,3,205,M,W,180,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
NE_F2_328,arcana,2017,november,winter,1976.749,2041.864,194.061,F,2,328,F,W,180,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F1_379,arcana,2017,august,summer,1950.947,2042.33,194.641,F,1,379,U,W,180,NA,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
NE_F3_48,arcana,2018,april,spring,1974.159,2042.485,193.645,F,3,48,F,W,180,NA,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
NE_F2_95,saxatilis,2017,november,winter,1954.307,2042.74,194.378,F,2,95,NA,W,180,NA,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
NE_F2_329,saxatilis,2017,november,winter,1982.246,2042.76,193.508,F,2,329,F,W,180,NA,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_203,arcana,2018,april,spring,1950.527,2043.033,194.654,F,3,203,F,W,180,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_127,saxatilis,2018,april,spring,1954.561,2043.148,194.343,F,3,127,F,W,180,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_72,arcana,2018,april,spring,2005.804,2043.183,194.563,F,3,72,M,W,180,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F2_91,arcana,2017,november,winter,1950.746,2043.185,194.698,F,2,91,U,W,180,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_122,arcana,2018,april,spring,1951.14,2043.238,194.572,F,3,122,F,W,180,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_123,arcana,2018,april,spring,1950.729,2043.548,194.685,F,3,123,U,W,180,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F2_387,saxatilis,2017,november,winter,2008.879,2043.8,196.27,F,2,387,U,W,180,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_178,arcana,2018,april,spring,1964.98,2043.905,193.428,F,3,178,F,W,180,NA,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
NE_F1_378,arcana,2017,august,summer,1951.236,2044.086,193.844,F,1,378,U,W,180,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NE_F3_156,arcana,2018,april,spring,1996.267,2044.178,193.223,F,3,156,F,W,180,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_155,arcana,2018,april,spring,1996.242,2044.194,193.221,F,3,155,M,W,180,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_204,arcana,2018,april,spring,1950.143,2044.373,193.962,F,3,204,F,W,180,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F2_83,arcana,2017,november,winter,2007.702,2044.41,195.508,F,2,83,F,W,180,NA,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
NE_F2_84,saxatilis,2017,november,winter,2009.341,2045.039,196.49,F,2,84,U,W,180,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_51,saxatilis,2018,april,spring,1982.303,2045.532,193.821,F,3,51,F,W,180,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F1_181,arcana,2017,august,summer,2005.049,2045.657,194.841,F,1,181,U,W,180,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F3_175,arcana,2018,april,spring,1971.803,2045.956,192.996,F,3,175,U,W,180,NA,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
NE_F1_458,arcana,2017,august,summer,1944.584,2045.998,194.257,F,1,458,F,W,180,NA,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_60,arcana,2018,april,spring,1994.599,2046.091,193.119,F,3,60,F,W,180,NA,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_157,arcana,2018,april,spring,1995.979,2046.188,193.247,F,3,157,U,W,180,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F2_92,arcana,2017,november,winter,1944.511,2046.528,194.964,F,2,92,F,W,180,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NE_F2_85,saxatilis,2017,november,winter,2004.149,2046.657,194.971,F,2,85,F,W,180,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F3_176,arcana,2018,april,spring,1970.445,2046.74,192.685,F,3,176,M,W,180,NA,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_70,arcana,2018,april,spring,2004.073,2047.09,194.987,F,3,70,U,W,180,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_402,arcana,2018,april,spring,1959.659,2047.541,192.6,F,3,402,U,W,180,NA,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
NE_F3_403,arcana,2018,april,spring,1959.68,2047.668,192.582,F,3,403,M,W,180,NA,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
NE_F3_65,arcana,2018,april,spring,2004.657,2048.376,195.127,F,3,65,F,W,180,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_404,saxatilis,2018,april,spring,1960.031,2048.467,192.125,F,3,404,F,W,180,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F3_49,arcana,2018,april,spring,1973.927,2048.752,192.489,F,3,49,M,W,180,NA,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
NE_F3_69,arcana,2018,april,spring,2003.63,2048.856,194.936,F,3,69,F,W,180,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_399,arcana,2018,april,spring,1960.575,2049.722,191.952,F,3,399,M,W,180,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F3_68,arcana,2018,april,spring,2004.703,2050.912,195.324,F,3,68,F,W,180,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_395,saxatilis,2018,april,spring,1957.837,2051.045,192.816,F,3,395,M,W,180,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
NE_F3_67,arcana,2018,april,spring,2003.064,2051.683,194.791,F,3,67,F,W,180,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_397,saxatilis,2018,april,spring,1957.295,2052.216,192.498,F,3,397,U,W,180,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
NE_F3_188,arcana,2018,april,spring,1962.932,2052.36,191.989,F,3,188,M,W,180,NA,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_189,arcana,2018,april,spring,1962.859,2052.42,191.96,F,3,189,F,W,180,NA,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
NE_F3_396,saxatilis,2018,april,spring,1957.48,2053.095,192.504,F,3,396,U,W,180,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
NE_F3_408,saxatilis,2018,april,spring,1968.307,2054.331,192.474,F,3,408,M,W,180,NA,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
NE_F3_500,arcana,2018,april,spring,1999.633,2057.698,194.306,F,3,500,F,W,180,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
NE_F3_499,saxatilis,2018,april,spring,1998.881,2058.158,193.994,F,3,499,U,W,180,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_F3_407,arcana,2018,april,spring,1970.266,2059.891,191.518,F,3,407,U,W,180,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
NE_F3_410,saxatilis,2018,april,spring,1969.074,2062.112,191.373,F,3,410,F,W,180,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
NE_W3_24,arcana,2018,november,winter,2041.811,2010.262,-0.838,W,3,24,F,W,180,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_W2_453,saxatilis,2018,august,summer,2041.286,2010.328,-1.249,W,2,453,U,W,180,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W2_450,saxatilis,2018,august,summer,2041.737,2010.437,-0.87,W,2,450,F,W,180,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W2_451,saxatilis,2018,august,summer,2041.687,2010.594,-0.93,W,2,451,F,W,180,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W2_448,arcana,2018,august,summer,2042.025,2010.768,-0.762,W,2,448,M,W,180,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W2_449,saxatilis,2018,august,summer,2042.019,2010.786,-0.809,W,2,449,M,W,180,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W1_241,saxatilis,2018,april,spring,2041.109,2011.684,-0.583,W,1,241,M,W,180,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W2_446,saxatilis,2018,august,summer,2042.03,2011.869,-0.635,W,2,446,F,W,180,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W2_447,saxatilis,2018,august,summer,2042.277,2012.061,-0.664,W,2,447,U,W,180,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W2_442,arcana,2018,august,summer,2041.276,2012.408,0.41,W,2,442,U,W,180,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_W2_441,arcana,2018,august,summer,2041.617,2012.48,0.526,W,2,441,U,W,180,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W2_443,saxatilis,2018,august,summer,2042.315,2012.613,0.157,W,2,443,F,W,180,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W2_436,arcana,2018,august,summer,2042.636,2012.678,-0.165,W,2,436,M,W,180,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W2_439,arcana,2018,august,summer,2042.183,2012.725,0.362,W,2,439,U,W,180,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W1_264,arcana,2018,april,spring,2043.242,2012.957,-0.357,W,1,264,F,W,180,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W1_263,arcana,2018,april,spring,2043.294,2012.968,-0.379,W,1,263,U,W,180,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W1_253,arcana,2018,april,spring,2043.669,2013.435,-0.495,W,1,253,U,W,180,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W1_252,arcana,2018,april,spring,2043.689,2013.576,-0.483,W,1,252,U,W,180,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W1_255,saxatilis,2018,april,spring,2043.891,2013.647,-0.442,W,1,255,M,W,180,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W1_3,saxatilis,2018,april,spring,2039.642,2013.883,-1.215,W,1,3,F,W,180,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
NE_W1_259,arcana,2018,april,spring,2044.132,2014.04,-0.422,W,1,259,U,W,180,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W2_427,saxatilis,2018,august,summer,2044.269,2014.13,-0.456,W,2,427,F,W,180,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W1_258,saxatilis,2018,april,spring,2044.221,2014.171,-0.263,W,1,258,F,W,180,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W3_212,arcana,2018,november,winter,2041.626,2014.322,0.575,W,3,212,U,W,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W2_321,saxatilis,2018,august,summer,2040.464,2014.765,-0.437,W,2,321,M,W,180,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_W2_404,arcana,2018,august,summer,2041.859,2014.977,0.725,W,2,404,M,W,180,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W3_222,arcana,2018,november,winter,2040.287,2015.032,-1.159,W,3,222,M,W,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W2_322,saxatilis,2018,august,summer,2040.553,2015.099,-0.471,W,2,322,U,W,180,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W1_70,arcana,2018,april,spring,2041.741,2015.471,0.103,W,1,70,M,W,180,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W1_74,arcana,2018,april,spring,2042.016,2015.511,0.16,W,1,74,M,W,180,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W2_325,saxatilis,2018,august,summer,2040.764,2015.521,-0.419,W,2,325,M,W,180,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NE_W1_209,saxatilis,2018,april,spring,2045.025,2015.543,0.035,W,1,209,F,W,180,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W3_210,saxatilis,2018,november,winter,2041.869,2015.56,0.111,W,3,210,U,W,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE_W1_73,arcana,2018,april,spring,2041.798,2015.593,0.294,W,1,73,F,W,180,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
